station_id,waiting_passengers,next_arrivals,timestamp
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541301.424819,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541301.4638329,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541301.4928265,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541301.530815,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541301.5468135,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541301.625826,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541301.6748257,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541301.6878235,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541301.7048273,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541301.749814,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541301.8288412,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541301.9218364,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541302.0788152,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541302.4918203,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541302.6258297,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541302.7798114,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541303.1718414,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541303.295813,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541303.3588116,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541303.4208133,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541303.4928308,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541303.510811,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541303.5308137,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541303.5468087,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541303.6238132,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541303.6718187,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541303.6768165,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541303.7038271,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541303.74881,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541303.858812,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541303.9218216,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541304.0778122,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541304.4898276,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541304.6248322,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541304.7798119,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541305.1718092,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541305.2958298,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541305.35781,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541305.4208093,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541305.4998121,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541305.5138206,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541305.5298166,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541305.5468128,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541305.6248362,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541305.6718214,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541305.6838212,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541305.704829,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541305.7529123,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541305.8588173,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541305.9258285,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541306.0778143,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541306.4988174,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541306.6248114,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541306.7798178,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541307.1728384,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541307.2968242,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541307.377819,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541307.4538178,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541307.5138195,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541307.529823,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541307.57882,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541307.6218185,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541307.670822,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541307.7228184,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541307.841826,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541307.8728294,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541307.8878334,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541307.9318244,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541307.9748235,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541308.0778124,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541308.500822,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541308.6288228,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541308.780825,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541309.1718092,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541309.2968178,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541309.4218197,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541309.49981,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541309.5308158,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541309.5458095,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541309.6088207,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541309.6248171,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541309.7028377,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541309.8281405,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541309.8601305,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541309.8751516,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541309.9211342,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541309.9531548,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541309.9871314,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541310.0791438,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541310.500131,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541310.6241298,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541310.7951465,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541311.1711395,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541311.296133,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541311.424143,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541311.5141401,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541311.5311582,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541311.557139,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541311.6091447,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541311.6251397,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541311.7031257,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541311.8271298,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541311.8591282,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541311.8741267,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541311.9201267,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541311.9531446,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541311.985138,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541312.0781264,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541312.5021374,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541312.626146,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541312.7961743,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541313.1701543,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541313.2951546,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541313.4241385,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541313.5191412,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541313.5311353,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541313.5481417,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541313.6091285,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541313.6251268,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541313.7031348,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541313.8361526,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541313.860132,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541313.8971455,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541313.9241366,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541313.9551523,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541313.988142,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541314.078139,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541314.5031393,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541314.625144,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541314.796133,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541315.1711342,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541315.2951267,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541315.5001354,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541315.5131395,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541315.5461388,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541315.5571465,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541315.6091392,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541315.6251385,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541315.7091634,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541315.8281398,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541315.87513,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541315.907132,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541315.9221408,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541315.956136,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541315.9861412,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541316.0781264,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541316.5011377,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541316.6261556,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541316.7981372,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541317.1841428,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541317.2961333,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541317.50114,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541317.5111327,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541317.5461316,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541317.5551374,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541317.609132,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541317.6251369,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541317.7031448,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541317.8271265,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541317.8781352,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541317.9061353,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541317.9211318,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541317.953137,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541317.985135,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541318.07813,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541318.5001314,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541318.657158,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541318.859128,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541319.1711338,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541319.2951267,active
15,"{0: 2, 1: 10, 2: 3, 3: 19, 4: 8, 5: 26, 6: 24}",{},1737541319.5001283,active
8,"{0: 0, 1: 26, 2: 15, 3: 4, 4: 27, 5: 23, 6: 11}",{},1737541319.5071347,active
10,"{0: 12, 1: 19, 2: 18, 3: 18, 4: 9, 5: 8, 6: 27}",{},1737541319.5461495,active
0,"{0: 10, 1: 11, 2: 6, 3: 18, 4: 24, 5: 6, 6: 1}",{},1737541319.5541394,active
11,"{0: 4, 1: 16, 2: 13, 3: 4, 4: 12, 5: 9, 6: 15}",{},1737541319.6091282,active
14,"{0: 20, 1: 0, 2: 28, 3: 25, 4: 19, 5: 6, 6: 3}",{},1737541319.6241302,active
9,"{0: 19, 1: 14, 2: 5, 3: 7, 4: 8, 5: 0, 6: 22}",{},1737541319.7061546,active
6,"{0: 0, 1: 11, 2: 29, 3: 3, 4: 29, 5: 30, 6: 18}",{},1737541319.8291478,active
3,"{0: 2, 1: 16, 2: 30, 3: 15, 4: 26, 5: 16, 6: 13}",{},1737541319.875142,active
12,"{0: 26, 1: 9, 2: 24, 3: 5, 4: 5, 5: 20, 6: 18}",{},1737541319.906154,active
17,"{0: 16, 1: 19, 2: 4, 3: 29, 4: 1, 5: 8, 6: 12}",{},1737541319.922139,active
5,"{0: 22, 1: 14, 2: 20, 3: 12, 4: 27, 5: 20, 6: 27}",{},1737541319.9561846,active
13,"{0: 9, 1: 12, 2: 27, 3: 4, 4: 20, 5: 23, 6: 15}",{},1737541319.9902618,active
1,"{0: 23, 1: 28, 2: 19, 3: 3, 4: 2, 5: 10, 6: 27}",{},1737541320.085133,active
2,"{0: 10, 1: 23, 2: 30, 3: 0, 4: 26, 5: 1, 6: 8}",{},1737541320.4991267,active
16,"{0: 29, 1: 25, 2: 4, 3: 14, 4: 26, 5: 6, 6: 22}",{},1737541320.6711335,active
4,"{0: 15, 1: 3, 2: 27, 3: 2, 4: 5, 5: 3, 6: 8}",{},1737541320.8601332,active
18,"{0: 14, 1: 6, 2: 7, 3: 24, 4: 28, 5: 14, 6: 10}",{},1737541321.1851318,active
7,"{0: 17, 1: 7, 2: 25, 3: 20, 4: 25, 5: 22, 6: 23}",{},1737541321.2971365,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 14, 6: 19}",{},1737541334.2121904,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541334.2301812,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541335.6571913,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541335.6971815,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541336.2331817,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541336.8381836,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541336.8551877,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541337.7051861,active
3,"{0: 12, 1: 8, 2: 1, 3: 5, 4: 24, 5: 0, 6: 18}",{},1737541338.135182,active
3,"{0: 12, 1: 12, 2: 1, 3: 5, 4: 24, 5: 0, 6: 18}",{},1737541338.1821806,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541338.2331774,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541338.8581865,active
4,"{0: 7, 1: 1, 2: 1, 3: 3, 4: 30, 5: 1, 6: 7}",{},1737541339.596182,active
4,"{0: 7, 1: 1, 2: 1, 3: 3, 4: 30, 5: 1, 6: 7}",{},1737541339.6421928,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541339.7491906,active
3,"{0: 12, 1: 12, 2: 1, 3: 5, 4: 24, 5: 0, 6: 18}",{},1737541340.202184,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541340.2331753,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541340.9331813,active
5,"{0: 16, 1: 21, 2: 0, 3: 19, 4: 22, 5: 15, 6: 28}",{},1737541341.0051932,active
5,"{0: 16, 1: 21, 2: 0, 3: 19, 4: 22, 5: 15, 6: 28}",{},1737541341.1751823,active
4,"{0: 7, 1: 1, 2: 1, 3: 3, 4: 30, 5: 1, 6: 7}",{},1737541341.6551774,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541341.7491853,active
3,"{0: 12, 1: 12, 2: 1, 3: 5, 4: 24, 5: 0, 6: 18}",{},1737541342.2241912,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541342.242183,active
6,"{0: 2, 1: 7, 2: 1, 3: 23, 4: 27, 5: 23, 6: 30}",{},1737541342.275187,active
6,"{0: 2, 1: 7, 2: 1, 3: 23, 4: 27, 5: 23, 6: 30}",{},1737541342.315189,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541342.9221785,active
5,"{0: 16, 1: 21, 2: 0, 3: 19, 4: 22, 5: 15, 6: 28}",{},1737541343.2781763,active
7,"{0: 13, 1: 12, 2: 17, 3: 11, 4: 22, 5: 20, 6: 29}",{},1737541343.4461827,active
7,"{0: 13, 1: 12, 2: 19, 3: 11, 4: 22, 5: 20, 6: 29}",{},1737541343.4571722,active
4,"{0: 7, 1: 1, 2: 1, 3: 3, 4: 30, 5: 1, 6: 7}",{},1737541343.659186,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541343.7501879,active
3,"{0: 12, 1: 12, 2: 1, 3: 5, 4: 24, 5: 0, 6: 18}",{},1737541344.2041893,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541344.2501872,active
6,"{0: 2, 1: 7, 2: 1, 3: 23, 4: 27, 5: 23, 6: 30}",{},1737541344.3291848,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541345.0831861,active
8,"{0: 4, 1: 0, 2: 28, 3: 10, 4: 23, 5: 26, 6: 6}",{},1737541345.1241806,active
8,"{0: 4, 1: 0, 2: 28, 3: 10, 4: 23, 5: 26, 6: 6}",{},1737541345.1471837,active
5,"{0: 16, 1: 21, 2: 0, 3: 19, 4: 22, 5: 15, 6: 28}",{},1737541345.2801855,active
7,"{0: 13, 1: 12, 2: 19, 3: 11, 4: 22, 5: 20, 6: 29}",{},1737541345.4531863,active
4,"{0: 7, 1: 1, 2: 1, 3: 3, 4: 30, 5: 1, 6: 7}",{},1737541345.6701787,active
1,"{0: 28, 1: 1, 2: 9, 3: 1, 4: 13, 5: 13, 6: 30}",{},1737541345.7491722,active
3,"{0: 12, 1: 12, 2: 1, 3: 5, 4: 24, 5: 0, 6: 18}",{},1737541346.2661755,active
0,"{0: 22, 1: 11, 2: 11, 3: 6, 4: 1, 5: 15, 6: 19}",{},1737541346.3121855,active
6,"{0: 2, 1: 7, 2: 1, 3: 23, 4: 27, 5: 23, 6: 30}",{},1737541346.3272004,active
9,"{0: 28, 1: 16, 2: 28, 3: 17, 4: 3, 5: 3, 6: 26}",{},1737541346.9061823,active
9,"{0: 28, 1: 16, 2: 28, 3: 17, 4: 3, 5: 3, 6: 26}",{},1737541346.9921908,active
2,"{0: 19, 1: 17, 2: 26, 3: 14, 4: 11, 5: 12, 6: 1}",{},1737541347.0771842,active
